,year,region_sdg,stat,amount
401,2004,Central and Southern Asia,wat_share_basal_sub_u,0.0011212933280055166
402,2004,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.0013867197321934485
403,2004,Europe and Northern America,wat_share_basal_sub_u,0.00016215434995986606
404,2004,Latin America and the Caribbean,wat_share_basal_sub_u,0.001140237943021249
405,2004,Northern Africa and Western Asia,wat_share_basal_sub_u,0.0006722196726737264
406,2004,Oceania,wat_share_basal_sub_u,0.0012140959086190033
407,2004,Sub-Saharan Africa,wat_share_basal_sub_u,0.003099968840692326
408,2005,Australia and New Zealand,wat_share_basal_sub_u,9.762431962865537e-05
409,2005,Central and Southern Asia,wat_share_basal_sub_u,0.0011023121843434288
410,2005,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.0013891791657725508
411,2005,Europe and Northern America,wat_share_basal_sub_u,0.0001605320310296152
412,2005,Latin America and the Caribbean,wat_share_basal_sub_u,0.0011419046716070725
413,2005,Northern Africa and Western Asia,wat_share_basal_sub_u,0.000673144906734087
414,2005,Oceania,wat_share_basal_sub_u,0.001212428108807425
415,2005,Sub-Saharan Africa,wat_share_basal_sub_u,0.0030914559610314704
416,2006,Australia and New Zealand,wat_share_basal_sub_u,8.75864831905238e-05
417,2006,Central and Southern Asia,wat_share_basal_sub_u,0.0010984240913108373
418,2006,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.001392663127695874
419,2006,Europe and Northern America,wat_share_basal_sub_u,0.0001593036008613475
420,2006,Latin America and the Caribbean,wat_share_basal_sub_u,0.0011433747870277374
421,2006,Northern Africa and Western Asia,wat_share_basal_sub_u,0.0006664159001221552
422,2006,Oceania,wat_share_basal_sub_u,0.0012117936608639788
423,2006,Sub-Saharan Africa,wat_share_basal_sub_u,0.003082742400953829
424,2007,Australia and New Zealand,wat_share_basal_sub_u,7.761246232255788e-05
425,2007,Central and Southern Asia,wat_share_basal_sub_u,0.0010947556907186617
426,2007,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.00139662340247921
427,2007,Europe and Northern America,wat_share_basal_sub_u,0.00015765037211975004
428,2007,Latin America and the Caribbean,wat_share_basal_sub_u,0.001145107304178128
429,2007,Northern Africa and Western Asia,wat_share_basal_sub_u,0.0006551120593960724
430,2007,Oceania,wat_share_basal_sub_u,0.001211654725136867
431,2007,Sub-Saharan Africa,wat_share_basal_sub_u,0.0030773522828674896
432,2008,Australia and New Zealand,wat_share_basal_sub_u,6.763503994382076e-05
433,2008,Central and Southern Asia,wat_share_basal_sub_u,0.0010910669909303381
434,2008,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.0014007924821874181
435,2008,Europe and Northern America,wat_share_basal_sub_u,0.00015595837319019493
436,2008,Latin America and the Caribbean,wat_share_basal_sub_u,0.0011465217671677355
437,2008,Northern Africa and Western Asia,wat_share_basal_sub_u,0.0006336287156802899
438,2008,Oceania,wat_share_basal_sub_u,0.0012120090080674356
439,2008,Sub-Saharan Africa,wat_share_basal_sub_u,0.003064907185846654
440,2009,Australia and New Zealand,wat_share_basal_sub_u,5.759676463245311e-05
441,2009,Central and Southern Asia,wat_share_basal_sub_u,0.0010882650069901714
442,2009,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.0014051195493714715
443,2009,Europe and Northern America,wat_share_basal_sub_u,0.0001544841335955999
444,2009,Latin America and the Caribbean,wat_share_basal_sub_u,0.0011476875671121844
445,2009,Northern Africa and Western Asia,wat_share_basal_sub_u,0.0006189446697639518
446,2009,Oceania,wat_share_basal_sub_u,0.001211483571598017
447,2009,Sub-Saharan Africa,wat_share_basal_sub_u,0.0030598687288335594
448,2010,Australia and New Zealand,wat_share_basal_sub_u,4.7493496593749345e-05
449,2010,Central and Southern Asia,wat_share_basal_sub_u,0.0010862516570227954
450,2010,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.0014095256191657833
451,2010,Europe and Northern America,wat_share_basal_sub_u,0.0001509041481452018
452,2010,Latin America and the Caribbean,wat_share_basal_sub_u,0.0011486361090578465
453,2010,Northern Africa and Western Asia,wat_share_basal_sub_u,0.0006048857378825584
454,2010,Oceania,wat_share_basal_sub_u,0.0012091364669151506
455,2010,Sub-Saharan Africa,wat_share_basal_sub_u,0.0030574556179802
456,2011,Australia and New Zealand,wat_share_basal_sub_u,3.736441925919543e-05
457,2011,Central and Southern Asia,wat_share_basal_sub_u,0.0010844296413176815
458,2011,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.0013677624514736317
459,2011,Europe and Northern America,wat_share_basal_sub_u,0.0001473219763293037
460,2011,Latin America and the Caribbean,wat_share_basal_sub_u,0.0011492533629578617
461,2011,Northern Africa and Western Asia,wat_share_basal_sub_u,0.0005942949052441294
462,2011,Oceania,wat_share_basal_sub_u,0.001205373035194667
463,2011,Sub-Saharan Africa,wat_share_basal_sub_u,0.003032825358742733
464,2012,Australia and New Zealand,wat_share_basal_sub_u,2.720646616708753e-05
465,2012,Central and Southern Asia,wat_share_basal_sub_u,0.0010727045799573042
466,2012,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.0013267570508899498
467,2012,Europe and Northern America,wat_share_basal_sub_u,0.00014374127530011017
468,2012,Latin America and the Caribbean,wat_share_basal_sub_u,0.001149740012614813
469,2012,Northern Africa and Western Asia,wat_share_basal_sub_u,0.000586683407699774
470,2012,Oceania,wat_share_basal_sub_u,0.001200971900318974
471,2012,Sub-Saharan Africa,wat_share_basal_sub_u,0.0030284286308982556
472,2013,Australia and New Zealand,wat_share_basal_sub_u,2.1041081142621574e-05
473,2013,Central and Southern Asia,wat_share_basal_sub_u,0.0010610163812734667
474,2013,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.0012850132454205162
475,2013,Europe and Northern America,wat_share_basal_sub_u,0.0001392116337501643
476,2013,Latin America and the Caribbean,wat_share_basal_sub_u,0.0011331818348203795
477,2013,Northern Africa and Western Asia,wat_share_basal_sub_u,0.0005781270778957505
478,2013,Oceania,wat_share_basal_sub_u,0.0011970683221484103
479,2013,Sub-Saharan Africa,wat_share_basal_sub_u,0.0030462484935173603
480,2014,Australia and New Zealand,wat_share_basal_sub_u,2.2775998124875216e-05
481,2014,Central and Southern Asia,wat_share_basal_sub_u,0.0010486297178417662
482,2014,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.0012426762409509786
483,2014,Europe and Northern America,wat_share_basal_sub_u,0.00013467715845268555
484,2014,Latin America and the Caribbean,wat_share_basal_sub_u,0.0011168348695709093
485,2014,Northern Africa and Western Asia,wat_share_basal_sub_u,0.0005660910074421191
486,2014,Oceania,wat_share_basal_sub_u,0.0011939503146387853
487,2014,Sub-Saharan Africa,wat_share_basal_sub_u,0.0030639641548734827
488,2015,Australia and New Zealand,wat_share_basal_sub_u,2.449965737713983e-05
489,2015,Central and Southern Asia,wat_share_basal_sub_u,0.0010352687917508047
490,2015,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.0011999803226511638
491,2015,Europe and Northern America,wat_share_basal_sub_u,0.00013095009626862004
492,2015,Latin America and the Caribbean,wat_share_basal_sub_u,0.001101408994234901
493,2015,Northern Africa and Western Asia,wat_share_basal_sub_u,0.0005580589894366806
494,2015,Oceania,wat_share_basal_sub_u,0.0011909044037738735
495,2015,Sub-Saharan Africa,wat_share_basal_sub_u,0.003081275798269976
496,2016,Australia and New Zealand,wat_share_basal_sub_u,2.6223872899683304e-05
497,2016,Central and Southern Asia,wat_share_basal_sub_u,0.0010218456557877
498,2016,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.00115714762992223
499,2016,Europe and Northern America,wat_share_basal_sub_u,0.000127186224107172
500,2016,Latin America and the Caribbean,wat_share_basal_sub_u,0.0010881754018620608
501,2016,Northern Africa and Western Asia,wat_share_basal_sub_u,0.0005739011167114689
502,2016,Oceania,wat_share_basal_sub_u,0.0011878625464034
503,2016,Sub-Saharan Africa,wat_share_basal_sub_u,0.003100517490811894
504,2017,Australia and New Zealand,wat_share_basal_sub_u,2.7950680432656144e-05
505,2017,Central and Southern Asia,wat_share_basal_sub_u,0.0010094590152545729
506,2017,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.0011136410244539778
507,2017,Europe and Northern America,wat_share_basal_sub_u,0.00012340794523218838
508,2017,Latin America and the Caribbean,wat_share_basal_sub_u,0.0010838395494076974
509,2017,Northern Africa and Western Asia,wat_share_basal_sub_u,0.0005948801274237881
510,2017,Oceania,wat_share_basal_sub_u,0.0011842269417210232
511,2017,Sub-Saharan Africa,wat_share_basal_sub_u,0.003121420568674395
512,2018,Australia and New Zealand,wat_share_basal_sub_u,2.9662233008428563e-05
513,2018,Central and Southern Asia,wat_share_basal_sub_u,0.0009979060182513126
514,2018,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.001070856976545218
515,2018,Europe and Northern America,wat_share_basal_sub_u,0.00011960414582399359
516,2018,Latin America and the Caribbean,wat_share_basal_sub_u,0.0010740685327173536
517,2018,Northern Africa and Western Asia,wat_share_basal_sub_u,0.0006277471362911211
518,2018,Oceania,wat_share_basal_sub_u,0.0011799162932199193
519,2018,Sub-Saharan Africa,wat_share_basal_sub_u,0.0031408033481945094
520,2019,Australia and New Zealand,wat_share_basal_sub_u,3.134097484105418e-05
521,2019,Central and Southern Asia,wat_share_basal_sub_u,0.0009883706030742701
522,2019,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.0010292391123897173
523,2019,Europe and Northern America,wat_share_basal_sub_u,0.000115777148920931
524,2019,Latin America and the Caribbean,wat_share_basal_sub_u,0.0010644808028493706
525,2019,Northern Africa and Western Asia,wat_share_basal_sub_u,0.0006490391157912563
526,2019,Oceania,wat_share_basal_sub_u,0.0011750834005871656
527,2019,Sub-Saharan Africa,wat_share_basal_sub_u,0.003159123118134825
528,2020,Australia and New Zealand,wat_share_basal_sub_u,3.302212489615364e-05
529,2020,Central and Southern Asia,wat_share_basal_sub_u,0.000980514805580379
530,2020,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.0010141765312970236
531,2020,Europe and Northern America,wat_share_basal_sub_u,0.00011192786127981163
532,2020,Latin America and the Caribbean,wat_share_basal_sub_u,0.00105338979576342
533,2020,Northern Africa and Western Asia,wat_share_basal_sub_u,0.0006714752160908629
534,2020,Oceania,wat_share_basal_sub_u,0.0011715867142045755
535,2020,Sub-Saharan Africa,wat_share_basal_sub_u,0.0031770895979645456
536,2021,Australia and New Zealand,wat_share_basal_sub_u,3.472381860932133e-05
537,2021,Central and Southern Asia,wat_share_basal_sub_u,0.0009739156923434407
538,2021,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.0010100045636486203
539,2021,Europe and Northern America,wat_share_basal_sub_u,0.00010831240567179638
540,2021,Latin America and the Caribbean,wat_share_basal_sub_u,0.001019844617433291
541,2021,Northern Africa and Western Asia,wat_share_basal_sub_u,0.0006899484343957439
542,2021,Oceania,wat_share_basal_sub_u,0.0011685263239284024
543,2021,Sub-Saharan Africa,wat_share_basal_sub_u,0.0032000329920559133
544,2022,Australia and New Zealand,wat_share_basal_sub_u,3.6440478007596975e-05
545,2022,Central and Southern Asia,wat_share_basal_sub_u,0.0009751014958456373
546,2022,Eastern and South-Eastern Asia,wat_share_basal_sub_u,0.001007217339105072
547,2022,Europe and Northern America,wat_share_basal_sub_u,0.00010526750170009189
548,2022,Latin America and the Caribbean,wat_share_basal_sub_u,0.0010067125190151966
549,2022,Northern Africa and Western Asia,wat_share_basal_sub_u,0.0006922323164505625
550,2022,Oceania,wat_share_basal_sub_u,0.001165535318013892
551,2022,Sub-Saharan Africa,wat_share_basal_sub_u,0.003204706303759227
552,2000,Australia and New Zealand,wat_share_basal_sub_r,0.0
553,2000,Central and Southern Asia,wat_share_basal_sub_r,0.004502452754623415
554,2000,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.0010207915029809655
555,2000,Europe and Northern America,wat_share_basal_sub_r,0.0007524136195440961
556,2000,Latin America and the Caribbean,wat_share_basal_sub_r,0.0018781571909370228
557,2000,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0007319669907778483
558,2000,Oceania,wat_share_basal_sub_r,0.0006626443241803834
559,2000,Sub-Saharan Africa,wat_share_basal_sub_r,0.0015083683849520934
560,2001,Australia and New Zealand,wat_share_basal_sub_r,0.0
561,2001,Central and Southern Asia,wat_share_basal_sub_r,0.004452782530867162
562,2001,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.0010504362494777827
563,2001,Europe and Northern America,wat_share_basal_sub_r,0.0007495261813949442
564,2001,Latin America and the Caribbean,wat_share_basal_sub_r,0.0018687167498577565
565,2001,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0007323963578009899
566,2001,Oceania,wat_share_basal_sub_r,0.0006472213276256189
567,2001,Sub-Saharan Africa,wat_share_basal_sub_r,0.0015604121565141495
568,2002,Australia and New Zealand,wat_share_basal_sub_r,0.0
569,2002,Central and Southern Asia,wat_share_basal_sub_r,0.004403202560852342
570,2002,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.0010748005173730638
571,2002,Europe and Northern America,wat_share_basal_sub_r,0.000745609995753383
572,2002,Latin America and the Caribbean,wat_share_basal_sub_r,0.0018804025564618113
573,2002,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0007354606609972273
574,2002,Oceania,wat_share_basal_sub_r,0.0006325188930455582
575,2002,Sub-Saharan Africa,wat_share_basal_sub_r,0.001612085215457749
576,2003,Australia and New Zealand,wat_share_basal_sub_r,0.0
577,2003,Central and Southern Asia,wat_share_basal_sub_r,0.004351335547899238
578,2003,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.001100214688598896
579,2003,Europe and Northern America,wat_share_basal_sub_r,0.0007410338372767463
580,2003,Latin America and the Caribbean,wat_share_basal_sub_r,0.0019044300813159654
581,2003,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0007388827813214546
582,2003,Oceania,wat_share_basal_sub_r,0.0006181543395355317
583,2003,Sub-Saharan Africa,wat_share_basal_sub_r,0.0016641715140714283
584,2004,Australia and New Zealand,wat_share_basal_sub_r,0.0
585,2004,Central and Southern Asia,wat_share_basal_sub_r,0.004299128290235924
586,2004,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.0011263867636683628
587,2004,Europe and Northern America,wat_share_basal_sub_r,0.0006863651910472507
588,2004,Latin America and the Caribbean,wat_share_basal_sub_r,0.0019268974949851999
589,2004,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0007427665726143064
590,2004,Oceania,wat_share_basal_sub_r,0.000604084240411338
591,2004,Sub-Saharan Africa,wat_share_basal_sub_r,0.0017153017403634125
592,2005,Australia and New Zealand,wat_share_basal_sub_r,0.0
593,2005,Central and Southern Asia,wat_share_basal_sub_r,0.004245236373355331
594,2005,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.0011587697173775452
595,2005,Europe and Northern America,wat_share_basal_sub_r,0.0006321359945206234
596,2005,Latin America and the Caribbean,wat_share_basal_sub_r,0.0019490616920627758
597,2005,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0007463872667484321
598,2005,Oceania,wat_share_basal_sub_r,0.0005905548446579927
599,2005,Sub-Saharan Africa,wat_share_basal_sub_r,0.0017661980742675768
600,2006,Australia and New Zealand,wat_share_basal_sub_r,0.0
601,2006,Central and Southern Asia,wat_share_basal_sub_r,0.0041896039607405905
602,2006,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.0011927780609284403
603,2006,Europe and Northern America,wat_share_basal_sub_r,0.000578410048675168
604,2006,Latin America and the Caribbean,wat_share_basal_sub_r,0.001971049677925031
605,2006,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0007457880973061135
606,2006,Oceania,wat_share_basal_sub_r,0.0005771627906343093
607,2006,Sub-Saharan Africa,wat_share_basal_sub_r,0.0018166481154888764
608,2007,Australia and New Zealand,wat_share_basal_sub_r,0.0
609,2007,Central and Southern Asia,wat_share_basal_sub_r,0.004133833364028344
610,2007,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.0012273385651556201
611,2007,Europe and Northern America,wat_share_basal_sub_r,0.0005258671010780728
612,2007,Latin America and the Caribbean,wat_share_basal_sub_r,0.001992834368910332
613,2007,Northern Africa and Western Asia,wat_share_basal_sub_r,0.000741983681074261
614,2007,Oceania,wat_share_basal_sub_r,0.0005637571308494924
615,2007,Sub-Saharan Africa,wat_share_basal_sub_r,0.0018588897518799399
616,2008,Australia and New Zealand,wat_share_basal_sub_r,0.0
617,2008,Central and Southern Asia,wat_share_basal_sub_r,0.004076518245865658
618,2008,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.001262814463401078
619,2008,Europe and Northern America,wat_share_basal_sub_r,0.00045527647665897825
620,2008,Latin America and the Caribbean,wat_share_basal_sub_r,0.0020113645625005746
621,2008,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0007281417536469807
622,2008,Oceania,wat_share_basal_sub_r,0.000549458034560667
623,2008,Sub-Saharan Africa,wat_share_basal_sub_r,0.0019035448979982954
624,2009,Australia and New Zealand,wat_share_basal_sub_r,0.0
625,2009,Central and Southern Asia,wat_share_basal_sub_r,0.004006306982811267
626,2009,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.001298924767437555
627,2009,Europe and Northern America,wat_share_basal_sub_r,0.0004044441400008874
628,2009,Latin America and the Caribbean,wat_share_basal_sub_r,0.0020300837936475685
629,2009,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0007170460314241294
630,2009,Oceania,wat_share_basal_sub_r,0.0005349106130167952
631,2009,Sub-Saharan Africa,wat_share_basal_sub_r,0.001952267782406422
632,2010,Australia and New Zealand,wat_share_basal_sub_r,0.0
633,2010,Central and Southern Asia,wat_share_basal_sub_r,0.003934420223324825
634,2010,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.001336120960226961
635,2010,Europe and Northern America,wat_share_basal_sub_r,0.0003541832077980904
636,2010,Latin America and the Caribbean,wat_share_basal_sub_r,0.002048839024007006
637,2010,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0007046587566551818
638,2010,Oceania,wat_share_basal_sub_r,0.000520465154081718
639,2010,Sub-Saharan Africa,wat_share_basal_sub_r,0.0020007785379718562
640,2011,Australia and New Zealand,wat_share_basal_sub_r,0.0
641,2011,Central and Southern Asia,wat_share_basal_sub_r,0.0038602235546136023
642,2011,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.0013722686787527904
643,2011,Europe and Northern America,wat_share_basal_sub_r,0.00030412758676996813
644,2011,Latin America and the Caribbean,wat_share_basal_sub_r,0.0020674545958215057
645,2011,Northern Africa and Western Asia,wat_share_basal_sub_r,0.000691541669184148
646,2011,Oceania,wat_share_basal_sub_r,0.0005064650898712954
647,2011,Sub-Saharan Africa,wat_share_basal_sub_r,0.0020157555101627876
648,2012,Australia and New Zealand,wat_share_basal_sub_r,0.0
649,2012,Central and Southern Asia,wat_share_basal_sub_r,0.003783367055588687
650,2012,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.0014080783939433694
651,2012,Europe and Northern America,wat_share_basal_sub_r,0.0002546734181352707
652,2012,Latin America and the Caribbean,wat_share_basal_sub_r,0.0020857926785342157
653,2012,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0006822701707523375
654,2012,Oceania,wat_share_basal_sub_r,0.0004929271453763153
655,2012,Sub-Saharan Africa,wat_share_basal_sub_r,0.0020499555146307104
656,2013,Australia and New Zealand,wat_share_basal_sub_r,0.0
657,2013,Central and Southern Asia,wat_share_basal_sub_r,0.0037075702365543476
658,2013,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.001444537822307249
659,2013,Europe and Northern America,wat_share_basal_sub_r,0.0002510947253097582
660,2013,Latin America and the Caribbean,wat_share_basal_sub_r,0.002076674408677398
661,2013,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0006741867486179002
662,2013,Oceania,wat_share_basal_sub_r,0.00048107233654344874
663,2013,Sub-Saharan Africa,wat_share_basal_sub_r,0.002090635632478427
664,2014,Australia and New Zealand,wat_share_basal_sub_r,0.0
665,2014,Central and Southern Asia,wat_share_basal_sub_r,0.0036298331035623586
666,2014,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.00148196578649314
667,2014,Europe and Northern America,wat_share_basal_sub_r,0.000251777236167055
668,2014,Latin America and the Caribbean,wat_share_basal_sub_r,0.002070206875098366
669,2014,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0006638615251104529
670,2014,Oceania,wat_share_basal_sub_r,0.0004696996590678387
671,2014,Sub-Saharan Africa,wat_share_basal_sub_r,0.0021367317236932583
672,2015,Australia and New Zealand,wat_share_basal_sub_r,0.0
673,2015,Central and Southern Asia,wat_share_basal_sub_r,0.0035504329160670296
674,2015,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.0015207214343391587
675,2015,Europe and Northern America,wat_share_basal_sub_r,0.000252697999195589
676,2015,Latin America and the Caribbean,wat_share_basal_sub_r,0.0020659321132369857
677,2015,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0006530540519817301
678,2015,Oceania,wat_share_basal_sub_r,0.00045880473669637333
679,2015,Sub-Saharan Africa,wat_share_basal_sub_r,0.0021830751310768864
680,2016,Australia and New Zealand,wat_share_basal_sub_r,0.0
681,2016,Central and Southern Asia,wat_share_basal_sub_r,0.0034698171031605778
682,2016,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.0015608301395271908
683,2016,Europe and Northern America,wat_share_basal_sub_r,0.0002535183175972685
684,2016,Latin America and the Caribbean,wat_share_basal_sub_r,0.0020586771128878537
685,2016,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0006438080826695303
686,2016,Oceania,wat_share_basal_sub_r,0.00044850655640616137
687,2016,Sub-Saharan Africa,wat_share_basal_sub_r,0.002230392020208582
688,2017,Australia and New Zealand,wat_share_basal_sub_r,0.0
689,2017,Central and Southern Asia,wat_share_basal_sub_r,0.0033883085692089187
690,2017,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.0016015006629497355
691,2017,Europe and Northern America,wat_share_basal_sub_r,0.00025442289176780947
692,2017,Latin America and the Caribbean,wat_share_basal_sub_r,0.0020615303731319422
693,2017,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0006340728581393546
694,2017,Oceania,wat_share_basal_sub_r,0.00043874675791719786
695,2017,Sub-Saharan Africa,wat_share_basal_sub_r,0.002278567340092239
696,2018,Australia and New Zealand,wat_share_basal_sub_r,0.0
697,2018,Central and Southern Asia,wat_share_basal_sub_r,0.003305796829691041
698,2018,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.001646089804271604
699,2018,Europe and Northern America,wat_share_basal_sub_r,0.0002555352096685846
700,2018,Latin America and the Caribbean,wat_share_basal_sub_r,0.0020639563256084847
701,2018,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0006242747663018972
702,2018,Oceania,wat_share_basal_sub_r,0.0004293681756193752
703,2018,Sub-Saharan Africa,wat_share_basal_sub_r,0.0023250096842949743
704,2019,Australia and New Zealand,wat_share_basal_sub_r,0.0
705,2019,Central and Southern Asia,wat_share_basal_sub_r,0.003222674302569984
706,2019,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.0016894916771468067
707,2019,Europe and Northern America,wat_share_basal_sub_r,0.000256639527285433
708,2019,Latin America and the Caribbean,wat_share_basal_sub_r,0.0020705719274517506
709,2019,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0006437908195778154
710,2019,Oceania,wat_share_basal_sub_r,0.00042048368973795163
711,2019,Sub-Saharan Africa,wat_share_basal_sub_r,0.002370164340907774
712,2020,Australia and New Zealand,wat_share_basal_sub_r,0.0
713,2020,Central and Southern Asia,wat_share_basal_sub_r,0.003139107741543692
714,2020,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.0017359465820541169
715,2020,Europe and Northern America,wat_share_basal_sub_r,0.0002578790394728962
716,2020,Latin America and the Caribbean,wat_share_basal_sub_r,0.0021100142986914027
717,2020,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0006776093168943127
718,2020,Oceania,wat_share_basal_sub_r,0.0004134279168485048
719,2020,Sub-Saharan Africa,wat_share_basal_sub_r,0.002416103802991274
720,2021,Australia and New Zealand,wat_share_basal_sub_r,0.0
721,2021,Central and Southern Asia,wat_share_basal_sub_r,0.0030557726964377187
722,2021,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.0017864251248773868
723,2021,Europe and Northern America,wat_share_basal_sub_r,0.0002603099012948479
724,2021,Latin America and the Caribbean,wat_share_basal_sub_r,0.0020831343598234193
725,2021,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0006985023317453987
726,2021,Oceania,wat_share_basal_sub_r,0.00040804090415772496
727,2021,Sub-Saharan Africa,wat_share_basal_sub_r,0.0024619993788648513
728,2022,Australia and New Zealand,wat_share_basal_sub_r,0.0
729,2022,Central and Southern Asia,wat_share_basal_sub_r,0.0029668278914348895
730,2022,Eastern and South-Eastern Asia,wat_share_basal_sub_r,0.0018312524542347286
731,2022,Europe and Northern America,wat_share_basal_sub_r,0.0002601451760200755
732,2022,Latin America and the Caribbean,wat_share_basal_sub_r,0.0020708055288375564
733,2022,Northern Africa and Western Asia,wat_share_basal_sub_r,0.0006962523983811028
734,2022,Oceania,wat_share_basal_sub_r,0.00040336389896409246
735,2022,Sub-Saharan Africa,wat_share_basal_sub_r,0.002503830627958618
736,2000,Australia and New Zealand,wat_pop_basal_sub_u,2.4774846263699617
737,2000,Central and Southern Asia,wat_pop_basal_sub_u,492.83279678563855
738,2000,Eastern and South-Eastern Asia,wat_pop_basal_sub_u,1130.6681729936645
739,2000,Europe and Northern America,wat_pop_basal_sub_u,125.25281044546315
740,2000,Latin America and the Caribbean,wat_pop_basal_sub_u,445.80162453880837
741,2000,Northern Africa and Western Asia,wat_pop_basal_sub_u,136.01591555761124
742,2000,Oceania,wat_pop_basal_sub_u,2.4331219501692543
743,2000,Sub-Saharan Africa,wat_pop_basal_sub_u,628.8821224709613
744,2001,Australia and New Zealand,wat_pop_basal_sub_u,2.503451667456031
745,2001,Central and Southern Asia,wat_pop_basal_sub_u,511.4529077852753
746,2001,Eastern and South-Eastern Asia,wat_pop_basal_sub_u,1170.6655941818626
747,2001,Europe and Northern America,wat_pop_basal_sub_u,126.09665334019157
748,2001,Latin America and the Caribbean,wat_pop_basal_sub_u,455.503310653473
749,2001,Northern Africa and Western Asia,wat_pop_basal_sub_u,139.70177457537721
750,2001,Oceania,wat_pop_basal_sub_u,2.483511415209604
751,2001,Sub-Saharan Africa,wat_pop_basal_sub_u,656.6691045630309
752,2002,Australia and New Zealand,wat_pop_basal_sub_u,2.5367415645888043
753,2002,Central and Southern Asia,wat_pop_basal_sub_u,531.1777979961164
754,2002,Eastern and South-Eastern Asia,wat_pop_basal_sub_u,1213.1697581750723
755,2002,Europe and Northern America,wat_pop_basal_sub_u,126.78781026267282
756,2002,Latin America and the Caribbean,wat_pop_basal_sub_u,465.2234887552047
757,2002,Northern Africa and Western Asia,wat_pop_basal_sub_u,143.55544978760898
758,2002,Oceania,wat_pop_basal_sub_u,2.531646883719773
759,2002,Sub-Saharan Africa,wat_pop_basal_sub_u,684.0942595214445
760,2003,Australia and New Zealand,wat_pop_basal_sub_u,2.3667792212634033
761,2003,Central and Southern Asia,wat_pop_basal_sub_u,550.7409979289592
762,2003,Eastern and South-Eastern Asia,wat_pop_basal_sub_u,1256.4725476017104
763,2003,Europe and Northern America,wat_pop_basal_sub_u,127.32626441090021
764,2003,Latin America and the Caribbean,wat_pop_basal_sub_u,474.06500749150035
765,2003,Northern Africa and Western Asia,wat_pop_basal_sub_u,147.43610316126535
766,2003,Oceania,wat_pop_basal_sub_u,2.5811112188170764
